000008000009100000200050700002000005400000000600300001034009200700080000500002063,375248916869137524241956738982671345413895672657324891134569287726483159598712463|375628194849137652261954738912876345453291876687345921134569287726483519598712463|357248916869137524241956738982671345413895672675324891134569287726483159598712463
000000002100000983600400000002000000000000005904600001006107054800000000070038000,798315462145726983623489517562971348317842695984653271236197854851264739479538126|798351642145762983623489517512973468367814295984625731236197854851246379479538126|798351642145726983623489517512943768367812495984675231236197854851264379479538126|798315642145762983623489517512974368367821495984653271236197854851246739479538126|798315462145762983623489517562971348317824695984653271236197854851246739479538126|798351462145726983623489517562913748317842695984675231236197854851264379479538126|798351462145762983623489517562913748317824695984675231236197854851246379479538126|798315642145726983623489517512973468367841295984652731236197854851264379479538126|798351462145762983623489517512973648367814295984625371236197854851246739479538126|798315642145726983623489517512973468367841295984652371236197854851264739479538126|798351642145762983623489517512973468367814295984625371236197854851246739479538126|798315462145726983623489517512973648367841295984652371236197854851264739479538126|798315462145726983623489517512973648367841295984652731236197854851264379479538126|798351462145762983623489517512973648367814295984625731236197854851246379479538126
000000000060094000000000032000002014010080007300005060150000000008079000200000743,725318496863294175941567832689732514514986327372145968157423689438679251296851743|825361479763294185941857632689732514514986327372145968157423896438679251296518743|725361498863294175941857632689732514514986327372145869157423986438679251296518743|725361489863294175941857632689732514514986327372145968157423896438679251296518743|925317486863294175741568932689732514514986327372145869157423698438679251296851743|925318476763294185841567932689732514514986327372145869157423698438679251296851743|921357486863294175745861932689732514514986327372145869157423698438679251296518743
000000800000300007000049000905200001060083000402500000300000000070000608000024105,513672894649358217728149356935267481167483529482591763354816972271935648896724135|513672894649358217728149563935267481167483952482591376354816729271935648896724135|543617829819352467726849513985276341167483952432591786351968274274135698698724135|529617843846352917713849562935276481167483259482591376351968724274135698698724135|529617843648352917713849562935276481167483259482591376351968724274135698896724135
000000008000005200100090000005600000008000000060403010000080000346000700702000504,659247138874135269123896475235618947418972356967453812591784623346529781782361594|659237148873145269124896357415678932238519476967423815591784623346952781782361594|659237148873145269124896357415678923238519476967423815591784632346952781782361594|659247138874135269123896475235618947418972653967453812591784326346529781782361594|659247138874135269123896457435618972218579643967423815591784326346952781782361594|659247138874135269123896475215678943438912657967453812591784326346529781782361594|659247138874135269123896457215678943438519672967423815591784326346952781782361594|659237148873145269124896357435618972218579436967423815591784623346952781782361594|659247138874135269123896457215678943438912675967453812591784326346529781782361594|659247138874135269123896457435618972218579346967423815591784623346952781782361594
000050000000070030006004290140300000000000174000008000028060007050980000000000400,892653741514279836736814295145327689283596174679148523328465917457981362961732458|289653741514279836736814295142397568893526174675148329328461957457982613961735482|892653741514279836736814295149327568283596174675148329328461957457982613961735482|892653741514279638736814295145327869283596174679148523328461957457982316961735482
000007000000000008300050041204000050005090004070010000000000700806900005002140030,581427963429631578367859241294368157135792684678514392943285716816973425752146839|581427963429361578367859241294638157135792684678514392943285716816973425752146839|521487963469231578387659241294368157135792684678514392943825716816973425752146839
003000000000000000409200000600030450000080002070000910036005000100426800050900070,583794621712368549469251783628139457941587362375642918236875194197426835854913276|513798624728364591469251783682139457941587362375642918236875149197426835854913276|523798641718364529469251783682139457941587362375642918236875194197426835854913276|583794621712368594469251783628139457941587362375642918236875149197426835854913276|513798624782364591469251783628139457941587362375642918236875149197426835854913276
000000800000000092008103000000090007000050080900200001020000409006300010050008060,541972836367485192298163745615894327732651984984237651823516479476329518159748263|571942836634587192298163745465891327312756984987234651823615479746329518159478263|571942836634785192298163745465891327312657984987234651823516479746329518159478263|715942836364587192298163745541896327632751984987234651823615479476329518159478263|415972836637485192298163745561894327372651984984237651823516479746329518159748263|715942836634587192298163745541896327362751984987234651823615479476329518159478263|571942836364587192298163745415896327632751984987234651823615479746329518159478263|571942836634587192298163745415896327362751984987234651823615479746329518159478263
000000040000900000006000080005001000010004076900020030000700093080000000004103500,839516247427938651156472389675391428312854976948627135261745893583269714794183562|859276341437918652126435789675391428312854976948627135561742893783569214294183567|859216347427938651136475289675391428213854976948627135561742893382569714794183562|859216347427938651136475289675391428312854976948627135561742893283569714794183562|859236741437918652126475389675391428312854976948627135561742893783569214294183567
000000000000940006302008000000200004060003002100000870070000920800400605000005008,691532487758941236342768591587219364964873152123654879475186923839427615216395748|691532487587941236342768591758219364964873152123654879475186923839427615216395748
000304006000000050004018000300500070070003005019000000000000003000000824006070010,127354986983267451654918237362549178478123695519786342241895763795631824836472519|721354986983726451654918237368549172472183695519267348245891763197635824836472519|127354986863729451954618237348591672672483195519267348281945763795136824436872519|927354186183967452654218937368549271472183695519726348245891763791635824836472519|927354186183967452654218937368549271472183695519726348241895763795631824836472519|721354986983267451654918237368549172472183695519726348245891763197635824836472519|927354186183926457654718932368549271472183695519267348245891763791635824836472519|721354986983267451654918237362549178478123695519786342245891763197635824836472519|127354986983726451654918237368549172472183695519267348241895763795631824836472519|927354186183926457654718932368549271472183695519267348241895763795631824836472519|127354986983267451654918237362549178478123695519786342245891763791635824836472519|127354986983267451654918237368549172472183695519726348241895763795631824836472519|127354986983726451654918237368549172472183695519267348245891763791635824836472519|127354986983267451654918237368549172472183695519726348245891763791635824836472519
000000000001000009002008000000600830000000000009005001080300060900064005005070240,536927418841536729792148356157692834468713592329485671284351967973264185615879243|496513728831726459752948316517692834648137592329485671284351967973264185165879243|796523418851746329432918756517692834648137592329485671284351967973264185165879243|796513428841726359532948716157692834468137592329485671284351967973264185615879243|456927318831546729792138456517692834648713592329485671284351967973264185165879243|546913728831726459792548316157692834468137592329485671284351967973264185615879243|496127358831546729752938416517692834648713592329485671284351967973264185165879243|756923418831546729492718356517692834648137592329485671284351967973264185165879243|456913728831726459792548316517692834648137592329485671284351967973264185165879243|496523718851746329732918456517692834648137592329485671284351967973264185165879243|546927318831546729792138456157692834468713592329485671284351967973264185615879243|596723418831546729742918356157692834468137592329485671284351967973264185615879243
001000000080000002000650000900000000000021350500003407400005200000000839000010005,651732984387194562249658713963547128874921356512863497496385271125476839738219645|251738964386194572794652183938547621647921358512863497479385216125476839863219745|351792684689134572274658913938547126746921358512863497497385261125476839863219745|351792684689134572274658913963547128748921356512863497497385261125476839836219745|651732984387194562294658173938547621746921358512863497479385216125476839863219745|251738964386194572749652183938547621674921358512863497497385216125476839863219745|351792684689134572274658913936547128748921356512863497497385261125476839863219745|651732984783194562294658713936547128847921356512863497469385271125476839378219645|651732984387194562294658713936547128748921356512863497469385271125476839873219645|651732984387194562249658713938547126764921358512863497496385271125476839873219645|651732984387194562294658713938547126746921358512863497469385271125476839873219645
000000000000300006090074100002000500000017000500000604050109000004023000001000938,217856349845391276396274185132468597469517823578932614753189462984623751621745938|135968247427351896698274153372496581846517329519832674753189462984623715261745938|125968347748351296693274185812496573436517829579832614357189462984623751261745938|835961247147352896296874153372496581468517329519238674753189462984623715621745938|125968347478351296396274185812436579649517823537892614753189462984623751261745938|817256349425391876396874125132468597649517283578932614753189462984623751261745938|817256349245391876396874125132468597469517283578932614753189462984623751621745938|125968347748351296693274185872496513436517829519832674357189462984623751261745938|215896347847351296396274185132468579469517823578932614753189462984623751621745938|235961847147358296896274153372496581468517329519832674753189462984623715621745938|815296347427351896396874125132468579649517283578932614753189462984623751261745938|135962847847351296296874153372496581468517329519238674753189462984623715621745938|135968247427351896896274153372496581648517329519832674753189462984623715261745938|135968247247351896896274153372496581468517329519832674753189462984623715621745938|815296347247351896396874125132468579469517283578932614753189462984623751621745938
000000000008000020009000064400006007000000010520007003003020900700103006000075048,245761839168349725379582164491236587837954612526817493653428971784193256912675348|265784139348961725179352864491236587837549612526817493653428971784193256912675348|265741839148369725379582164491236587837954612526817493653428971784193256912675348|245761839168349725379852164431286597897534612526917483653428971784193256912675348|145862739368749125279531864431286597897354612526917483653428971784193256912675348|165842739348769125279351864431286597897534612526917483653428971784193256912675348|145862739368749125279351864431286597897534612526917483653428971784193256912675348|165842739348769125279531864431286597897354612526917483653428971784193256912675348|265741839148369725379852164431286597897534612526917483653428971784193256912675348|245861739368749125179532864431286597897354612526917483653428971784193256912675348|245861739368749125179352864431286597897534612526917483653428971784193256912675348|265841739348769125179532864431286597897354612526917483653428971784193256912675348|265841739348769125179352864431286597897534612526917483653428971784193256912675348
000000000400000000010057000008006210020000000003090004000500360500708009070042800,295634178487921536316857942958476213724183695163295784842519367531768429679342851|736124598495863172812957643948376215127485936653291784284519367561738429379642851|285934176497621538316857942958476213724183695163295784842519367531768429679342851|295634178487921635316857942958476213724183596163295784842519367531768429679342851|735864192496123578812957643948376215127485936653291784284519367561738429379642851
000000500000600003020490000900001740004002008050000200700104005030000009000070800,319287564847615923526493187982531746174962358653748291798124635231856479465379812|863217594479685123125493687982531746314762958657948231798124365231856479546379812|876213594549687123123495687982531746314762958657948231798124365231856479465379812|369217584417685923825493167982531746174962358653748291798124635231856479546379812
000020009008000030000000600480000070100504000090012050003000500000046010070900200,567321849928465731314798625485639172132574968796812453243187596859246317671953284|564123789928657431317498625485369172132574968796812354643281597259746813871935246|514623789268197435739458621485369172127584963396712854843271596952846317671935248|564123789218697435739458621485369172127584963396712854843271596952846317671935248|564123789218697435739458621485369172127584963396712854643271598952846317871935246|536127849928465731714398625485639172162574983397812456643281597259746318871953264|516327849928465731734198625485639172162574983397812456643281597259746318871953264|514623789268197435739458621485369172127584963396712854643271598952846317871935246|364125789258697431917438625485369172132574968796812354643281597529746813871953246|364125789528697431917438625485369172132574968796812354643281597259746813871953246|314625789268197435957438621485369172132574968796812354643281597529746813871953246|364125789218697435957438621485369172132574968796812354643281597529746813871953246
000000000070501000000000960600028100000000040800007500000900800054000210010003070,493862751276591483581374962635428197127659348849137526762915834354786219918243675|126389754479561382583742961635428197792135648841697523267914835354876219918253476|126839754479561382583472961645328197732195648891647523267914835354786219918253476|461289735379561482582734961645328197127695348893147526736912854954876213218453679|162839754479561382583472961645328197237195648891647523726914835354786219918253476|162389754479561382583742961635428197297135648841697523726914835354876219918253476|126839754479561382583472961645328197237195648891647523762914835354786219918253476|126389754479561382583742961635428197297135648841697523762914835354876219918253476
600020070000000005000000300400000020000950000783000004000000100500700009196400080,645123978317869245928547316459378621261954837783216594874692153532781469196435782|614523978378649215925871346459387621261954837783162594847296153532718469196435782|645123978317896245928547316459378621261954837783612594874269153532781469196435782|645321978317689245928547316459873621261954837783162594874296153532718469196435782|614523978378196245925847316459378621261954837783612594847269153532781469196435782|614523978378649215925817346459378621261954837783162594847296153532781469196435782|645123978317869245928547316459378621261954837783612594874296153532781469196435782|614523978378169245925847316459378621261954837783612594847296153532781469196435782|614523978378169245925847316459378621261954837783216594847692153532781469196435782|614523978378619245925847316459378621261954837783162594847296153532781469196435782
000000000006500080200008100090000000304012000000060097003080009002340600007000005,851439726746521983239678154698753412374912568125864397563187249982345671417296835|815296743746531982239478156698753214374912568521864397153687429982345671467129835|831429756746531982259678143698753214374912568125864397563187429982345671417296835|845139726716524983239678154698457312374912568521863497153786249982345671467291835|851439726736521984249678153698754312374912568125863497563187249982345671417296835|851439726736521984249678153698753412374912568125864397563187249982345671417296835|851296743746531982239478156698753214374912568125864397563187429982345671417629835|851296743746531982239478156698753214374912568125864397513687429982345671467129835|851639724746521983239478156698754312374912568125863497563187249982345671417296835|851629743746531982239478156698753214374912568125864397563187429982345671417296835|851439726746521983239678154698754312374912568125863497563187249982345671417296835|851639742746521983239478156698753214374912568125864397563187429982345671417296835|851639724746521983239478156698753412374912568125864397563187249982345671417296835
040000600600000001010000900050930000001002030900700000000300002800200493002005870,549123687628579341317846925256934718471682539983751264794368152865217493132495876|349178625627549381518623947256934718471862539983751264794386152865217493132495876|549123687628579341317864925254931768781642539963758214496387152875216493132495876|347129685629578341518643927256934718471862539983751264794386152865217493132495876|549123687628579341317648925256934718471862539983751264794386152865217493132495876
000000009050000800600700040000000200001000005308001000020600070000004013000038400,734182659152469837689753142975346281241897365368521794423615978896274513517938426|734182659152496837689753142945367281271849365368521794423615978896274513517938426
000070000000200400000089002000006000209000018180000050001003004304000090000701300,852174936697235481413689572735816249249357618186492753571923864324568197968741325|862174935913265487457389162735816249249537618186492753621953874374628591598741326|852674931917235486463189572735816249249357618186492753571923864324568197698741325|562374981918265437437189562753816249249537618186492753621953874374628195895741326|852174936697235481413689572735816249249357618186492753571963824364528197928741365|852174936967235481413689572735816249249357618186492753571923864324568197698741325|512374986893265471467189532735816249249537618186492753671953824354628197928741365|512374986897265431463189572735816249249537618186492753671953824354628197928741365|852374961913265487467189532735816249249537618186492753621953874374628195598741326
002000000000072000090000000006080000400001720000400053037600005200000090000500801,582934167643172589791856432376285914459361728128497653837619245215748396964523871|542136987681972534793854162376285419459361728128497653837619245215748396964523871|582934167641872539793156482376285914459361728128497653837619245215748396964523871
070000100100000000000500002030000040000600000490010830900007000006930001208005700,572394168189276354364581972631859247827643519495712836913427685756938421248165793|572394168184276359369581472631859247827643915495712836953127684746938521218465793|572396184169284375384571962631859247827643519495712836913427658756938421248165793|572396184169284375384571962631859247827643519495712836943127658756938421218465793|572396184189274365364581972631859247827643519495712836913427658756938421248165793|572396184189274365364581972631859247827643519495712836943127658756938421218465793|572394168189276354364581972631859247827643519495712836943127685756938421218465793
000000000030000008000050032300008070000001809004020010600002000200609045080300900,942863751735214698168957432316598274527431869894726513659142387273689145481375926|452893761137246598968157432315968274726431859894725613649512387273689145581374926|126843597435297168978156432351968274762431859894725613649572381213689745587314926|148293657532176498976854132391568274725431869864927513659742381213689745487315926|142893657536274198978156432391568274725431869864927513659742381213689745487315926|542863791937214658168957432316598274725431869894726513659142387273689145481375926|425893167136247598978156432351968274762431859894725613649572381213689745587314926|568243791432197568917856432351968274726431859894725613649512387273689145185374926|148293567532176498967854132351968274726431859894725613679542381213689745485317926|527893461136274598948156732351968274762431859894725613619542387273689145485317926|162843597435297168978156432351968274726431859894725613649572381213689745587314926|526873491137294568948156732351968274762431859894725613619542387273689145485317926|528193467136274598947856132351968274762431859894725613679542381213689745485317926|562873491137294568948156732351968274726431859894725613619542387273689145485317926|468273591532194768917856432351968274726431859894725613649512387273689145185347926|942863751537214698168957432316598274725431869894726513659142387273689145481375926
000000074005000300000490000000000002008060000560802400200050009040000650300700001,812536974495287316673491528134975862728364195569812437281653749947128653356749281|692583174475621398813497526134975862728164935569832417281356749947218653356749281|692583174415627398873491526134975862728164935569832417281356749947218653356749281|831625974495178326672493518914537862728964135563812497286351749147289653359746281|813625974495178326672493518934517862728964135561832497286351749147289653359746281|183625974495187326672493518934571862728964135561832497216358749847219653359746281|692538174475126398813497526134975862728364915569812437281653749947281653356749281|892536174475281396613497528134975862728364915569812437281653749947128653356749281|892536174415287396673491528134975862728364915569812437281653749947128653356749281|892536174475128396613497528134975862728364915569812437281653749947281653356749281|613528974495617328872493516934175862728964135561832497286351749147289653359746281
005000008000000010000001000080006000090080400000302100007500040300100200069203500,715934628632857914948621357583416792291785436476392185127569843354178269869243571|415627398638954712972831654783416925291785436546392187127569843354178269869243571|415637928932854617678921354583416792291785436746392185127569843354178269869243571|415937628978624315632851794783416952291785436546392187127569843354178269869243571|715624398932857614648931752583416927291785436476392185127569843354178269869243571|915634728438927615672851394783416952291785436546392187127569843354178269869243571|415937628632854917978621354583416792291785436746392185127569843354178269869243571|415627398972834615638951724783416952291785436546392187127569843354178269869243571|415627398638954712972831654583416927291785436746392185127569843354178269869243571|615934728932857614478621395783416952291785436546392187127569843354178269869243571|415937628938624715672851394783416952291785436546392187127569843354178269869243571|715634928932857614648921357583416792291785436476392185127569843354178269869243571
000050030000200090004800600006000008500000000000004061010000004080426070003007000,298651437761243895354879612146792358532168749879534261617385924985426173423917586|892651437761243895354879612146395728578162349239784561617938254985426173423517986|892651437761243895354879612146935728578162349239784561617398254985426173423517986|892651437761243895354879612146795328538162749279384561617938254985426173423517986
000000708001000000406030000002009000000020300080000060020104009000780204050060000,235691748891247536476538921562319487147826395983475162328154679619783254754962813|295641738831597426476238591562319847947826315183475962328154679619783254754962183|295641738831297546476538921562319487147826395983475162328154679619783254754962813|295416738831297546476835921562349817147628395983571462328154679619783254754962183|295416738831297546476835921562349187147628395983571462328154679619783254754962813
010000006600000800000450000005010000200000000000790010000900001508001030003025070,319287456654139827827456193975314268231568749486792315762943581548671932193825674|314289756659137824827456193975314268231568947486792315762943581598671432143825679|417289356652137849839456127975312468281564793364798215726943581548671932193825674|419287356652139847837456129975312468281564793364798215726943581548671932193825674
600000000005000008000060750000000090290041003000020001070030000004009010016700080,647895132935217468182463759461378295298541673753926841879134526524689317316752984|687495132935217468142368759461873295298541673753926841879134526524689317316752984|687495132935217468142863759461378295298541673753926841879134526524689317316752984
000020604000300000000050800090008000700000050650000403020700000004639500008000300,519827634847396215236154897493518762782463159651972483325781946174639528968245371|519827634846391275237456891493568712782143956651972483325784169174639528968215347|935827614816394275247156839493518762782463951651972483329785146174639528568241397|915827634847396215236154879493518762782463951651972483329785146174639528568241397|915827634847396215236154897493518762782463951651972483329785146174639528568241379
001000000000003000008500304030000000000070120016800000700000006065010800024007000,391748265542963781678521394237195648859476123416832957783259416965314872124687539|341968257592743681678521394437192568859476123216835749783259416965314872124687935|391748265542963781678521394437192658859476123216835947783259416965314872124687539|391748265542963781678521394237159648859476123416832957783295416965314872124687539|341968257592743681678521394437152968859476123216839745783295416965314872124687539
000000700800000000001040009600003004000810000009000072005200096900086000007005310,493162785856739241721548639678923154542817963139654872385271496914386527267495318|426139785893752641751648239678923154542817963139564872385271496914386527267495318|496321785832759641571648239628973154754812963319564872185237496943186527267495318|496132785853769241721548639678923154542817963139654872385271496914386527267495318|496132785823759641751648239678923154542817963139564872385271496914386527267495318|496321785832759641751648239628973154574812963319564872185237496943186527267495318
000040600010000200500000007000000400100000009730015000400027500020001080000060030,987142653316759248542638197268973415154286379739415826493827561625391784871564932|972148653314756298568293147286379415145682379739415826493827561627531984851964732|278149653314576298596238147862793415145682379739415826483927561627351984951864732|872149653314576298596238147268793415145682379739415826483927561627351984951864732|372149658814576293596238147268793415145682379739415826483927561627351984951864732|972148653314576298568293147286739415145682379739415826493827561627351984851964732|972148653316579248584632197268793415145286379739415826493827561627351984851964732|972148653314576298568239147286793415145682379739415826493827561627351984851964732|372149658916578243584632197268793415145286379739415826493827561627351984851964732|972148653314756298586293147268379415145682379739415826493827561627531984851964732|372149658918576243564238197286793415145682379739415826493827561627351984851964732|372149658916578243584236197268793415145682379739415826493827561627351984851964732|972148653316579248584236197268793415145682379739415826493827561627351984851964732|972148653314576298586293147268739415145682379739415826493827561627351984851964732|972148653314576298586239147268793415145682379739415826493827561627351984851964732
000000706000002000308000000000410000050000200006020300190305000005000018020000004,542138796719652483368749125273416859451893267986527341194385672635274918827961534|512943786749862153368751492273419865451638279986527341194385627635274918827196534|542193786769842153318756429273419865951638247486527391194385672635274918827961534|512943786749862153368751429273419865951638247486527391194385672635274918827196534|542193786769842153318756492273419865451638279986527341194385627635274918827961534|512943786749862153368751429273419865451638297986527341194385672635274918827196534|542193786769842153318756429273419865451638297986527341194385672635274918827961534|512843796749652183368791425273416859451938267986527341194385672635274918827169534|512843796769152483348796152273419865451638279986527341194385627635274918827961534|512843796769152483348769125273416859451938267986527341194385672635274918827691534
000000000000200450035001000080070000000000096050040003001092004000600009007005200,912854637678239451435761982286973145143528796759146823861392574524687319397415268|729854631618239457435761982283976145174523896956148723861392574542687319397415268|278954631916283457435761982682379145143528796759146823561892374824637519397415268|129854637678239451435761982283976145714523896956148723861392574542687319397415268|972854631618239457435761982286973145143528796759146823861392574524687319397415268|218954637976283451435761982682379145143528796759146823561892374824637519397415268|278954631619283457435761982982376145143528796756149823561892374824637519397415268|218954637679283451435761982982376145143528796756149823561892374824637519397415268
000000000000500700042000000085023000000000106010670080057009020900300000000060405,763481259891532764542796318685123947274958136319674582457819623926345871138267495|791436258863592741542781369685123974274958136319674582457819623926345817138267495|793486251861532749542791368685123974274958136319674582457819623926345817138267495|791436258863592714542781369685123947274958136319674582457819623926345871138267495|763481259198532764542796318685123947274958136319674582457819623926345871831267495|798436251163582749542791368685123974274958136319674582457819623926345817831267495|763491258198532764542786319685123947274958136319674582457819623926345871831267495|798436251163592748542781369685123974274958136319674582457819623926345817831267495|768431259193582764542796318685123947274958136319674582457819623926345871831267495|763491258891532764542786319685123947274958136319674582457819623926345871138267495|793486251168532749542791368685123974274958136319674582457819623926345817831267495
000000080200001000009040350300000704400320800060700000500900000000800063000070900,645237189283591647179648352328156794457329816961784235512963478794812563836475921|145637289283591647679248351328156794457329816961784532534962178792815463816473925|654237189238591647719648352385169724471325896962784531546913278197852463823476915|654237189238591647719648352385169724471325896962784531543916278197852463826473915|645237189283591647719648352358169724471325896962784531534916278197852463826473915|145637289238591647679248351382165794457329816961784532526913478794852163813476925|145637289238591647679248351382165794457329816961784532523916478794852163816473925|145637289283591647679248351328165794457329816961784532532916478794852163816473925|654237189238591647179648352385169724417325896962784531546913278791852463823476915|654237189238591647179648352385169724417325896962784531543916278791852463826473915|645237189283591647179648352358169724417325896962784531534916278791852463826473915
000000000000100009020090850000083400500000000016020000002006000408030907009400200,974865123385142679621397854297583416543619782816724395132976548458231967769458231|931845672785162349624397851297583416543619728816724593372956184458231967169478235|971865342385142679624397851297583416543619728816724593732956184458231967169478235|945862371783145629621397854297583416534619782816724593372956148458231967169478235|935842671784165329621397854297583416543619782816724593372956148458231967169478235|971865324385142679624397851297583416543619782816724593732956148458231967169478235|974865321385142679621397854297583416543619782816724593732956148458231967169478235
000030000000000600096000040000400030000620500074005010000200001135040000007950000,452836197713594628896172345569417832381629574274385916948263751135748269627951483|452836197713594628896172345529417836381629574674385219948263751135748962267951483|748536129321894675596172348652419837813627594974385216489263751135748962267951483|428536179713894625596172348652419837381627594974385216849263751135748962267951483|452836197713594628896172345529417836381629574674385912948263751135748269267951483|428536197713894625596172348952417836381629574674385912849263751135748269267951483|428536197713894625596172348652417839381629574974385216849263751135748962267951483|428536197713894625596172348952417836381629574674385219849263751135748962267951483
000000000000006008010270009000000300001400570905003000000080006206000000000009840,679841253452936718813275469748562391361498572925713684594387126286154937137629845|694831725572946138813275469748562391361498572925713684439187256286354917157629843|769841253452936718318275469847562391631498572925713684594387126286154937173629845|692841753754936128813275469478562391361498572925713684549387216286154937137629845|469831725572946138813275469748562391631498572925713684394187256286354917157629843|692841753754936128813275469478562391361498572925713684549187236286354917137629845|659841723742936158813275469478562391361498572925713684594387216286154937137629845|692841753574936218813275469748562391361498572925713684459387126286154937137629845|659841723742936158813275469478562391361498572925713684594187236286354917137629845|692841753754936218813275469478562391361498572925713684549387126286154937137629845|692841753574936128813275469748562391361498572925713684459187236286354917137629845|659841723472936158813275469748562391361498572925713684594187236286354917137629845|659841723472936158813275469748562391361498572925713684594387216286154937137629845|692841753574936128813275469748562391361498572925713684459387216286154937137629845|692841735574936128813275469748562391361498572925713684439187256286354917157629843
000000304000089000070000012000500000004700000090003600006000050417000060200308000,962175384143289576875634912638521497524796138791843625386417259417952863259368741|961257384342189576578634912723516498684792135195843627836471259417925863259368741|925617384143289576678435912762591438384726195591843627836174259417952863259368741|962157384341289576578634912723516498684792135195843627836471259417925863259368741|925617384143289576678435912862591437534726198791843625386174259417952863259368741|962175384143289576875634912628591437534726198791843625386417259417952863259368741|962157384143289576875634912638512497524796138791843625386471259417925863259368741|925617384143289576678435912762591438834726195591843627386174259417952863259368741
040000070008003600000005000000806700900000060010000000006010059002030800000709000,345962178128473695769185243254896731987321564613547982476218359592634817831759426|345962178128473695769185423254896731987341562613527984476218359592634817831759246|345162978128973645769485132253846791987321564614597283476218359592634817831759426|143962578258173694769485132325896741987541263614327985476218359592634817831759426|143962578258173694769485132325896741987341265614527983476218359592634817831759426|345962178128473695769185423254896731987321564613547982476218359592634817831759246|345962178128473695769185243254896731987341562613527984476218359592634817831759426|345962178128473695769185234253896741987341562614527983476218359592634817831759426
000200800000009012000045000000052000071000050806400000090800007007000020040010003,719236845465789312328145796934652178271398654856471239193824567587963421642517983|319267845465389712728145396934652178271938654856471239193824567687593421542716983|719263845465789312328145796934652178271398654856471239193824567587936421642517983|719263845465789312328145796934652178271938654856471239193824567587396421642517983
005000000000000040080000300000020800200080097070406000010300020040500009000007650,425673981397851246681942375154729863263185497978436512516394728742568139839217654|435971286627853941981642375154729863263185497879436512516394728742568139398217654|725643981139278546684951372451729863263185497978436215516394728847562139392817654|495673281327851946681942375154729863263185497879436512516394728742568139938217654|725643981631978542489251376154729863263185497978436215516394728847562139392817654|425673981397851246681942375154729863263185497879436512516394728742568139938217654|425673981937851246681942375154729863263185497879436512516394728742568139398217654|725643981631978245489251376154729863263185497978436512516394728847562139392817654|425673981731958246689241375154729863263185497978436512516394728847562139392817654|795643281631278945482951376154729863263185497978436512516394728847562139329817654|495673281327851946681942375154729863263185497978436512516394728742568139839217654|495673281731258946682941375154729863263185497978436512516394728847562139329817654
500080000000004010008000002000009040000002600309001070070000008601900000405010030,524187963936524817718396452862759341157432689349861275273645198681973524495218736|514283796296754813738196452862579341157342689349861275973425168681937524425618937|514283796296574813738196452852769341147352689369841275973425168681937524425618937|542187963936524817718396452827659341154732689369841275273465198681973524495218736|514283796296574813738196452862759341157342689349861275973425168681937524425618937
080000000000010700090300006000006900000105020873000000060000083100604009007000600,784569132356218794291347856512836947649175328873492561965721483138654279427983615|481567392326419758795328416512786934649135827873942165964271583138654279257893641|584267391326419758791358246215786934649135827873942165962571483138624579457893612|782569431356418792491327856215736948649185327873942165964271583138654279527893614|384567192256918734791342856512736948649185327873429561965271483138654279427893615|384567192652918734791342856215736948946185327873429561569271483138654279427893615|481567392326419758795328416512876934649135827873942165264791583138654279957283641|481967352356412798792358416215876934649135827873249165564791283138624579927583641|382567194654918732791342856215736948946185327873429561569271483138654279427893615|481967352356412798792358416215786934649135827873249165964571283138624579527893641|584267391326519748791348256215876934649135827873492165962751483138624579457983612|382567491654918732791342856215736948946185327873429165469271583138654279527893614|382567491456918732791342856215736948649185327873429165964271583138654279527893614
000030005000000920000000408030100000500090002809206000080000043006504000010003600,968432175453871926127965438632148597541397862879256314785619243396524781214783659|968432175453781926127965438632148597541397862879256314785619243396524781214873659|968432175453781926127965438632148597541397862879256314285619743396574281714823659
800000000000105300000000006070063000020000000500800910103008000000400590600070400,859637124264185379317249856971563248428791635536824917143958762782416593695372481|894637125762185349315249876471963258928751634536824917143598762287416593659372481|814637259269145378357289146471963825928751634536824917143598762782416593695372481|892637145764185329315249876471963258928751634536824917143598762287416593659372481|852639174764185329319247856971563248428791635536824917143958762287416593695372481|894637125267185349315249876471963258928751634536824917143598762782416593659372481|814637259269145378357289146971563824428791635536824917143958762782416593695372481|854637129269185374317249856971563248428791635536824917143958762782416593695372481|892637154764185329315249876971563248428791635536824917143958762287416593659372481|857639124264185379319247856971563248428791635536824917143958762782416593695372481|895637124264185379317249856971563248428791635536824917143958762782416593659372481
000000060020100000003000080008000000400000003000280010006305070910060000080002005,851739264624158739793624581138546927462971853579283416246395178915867342387412695|891743562624158937753629481178536249462971853539284716246395178915867324387412695|891723564624158739753649281178534926462971853539286417246395178915867342387412695|851739264624158739793624581178543926462971853539286417246395178915867342387412695|891723564624158937753649281178536429462971853539284716246395178915867342387412695|851739264624158937793624581138546729462971853579283416246395178915867342387412695
030000000000000900600000003059000000004600000200710500000004086080005310020060004,937421865542386971618597423159842637874653192263719548795134286486275319321968754|935827461718346925642591873159482637874653192263719548597134286486275319321968754|932586471748321965615497823159842637874653192263719548597134286486275319321968754|932546871748321965615897423159482637874653192263719548597134286486275319321968754|935426871742381965618597423159842637874653192263719548597134286486275319321968754|938526471742381965615497823159842637874653192263719548597134286486275319321968754
